Line,Timestamp,Filename,Treatment,Replicate,Analyte,RT,PeakArea,NonylAcetate,TIC,NA_Added,Quantity
381,4/8/2021 18:50,T4-2.D,T4,2,n-heptanal,7.07,170499,6499806,7.753393531,200,2.716
109,4/8/2021 18:50,T4-2.D,T4,2,n-hexanal,5.29,468821,6499806,4.524512422,200,4.358
1537,4/8/2021 18:50,T4-2.D,T4,2,n-nonanal,10.48,278320,6499806,8.477547446,200,4.847
993,4/8/2021 18:50,T4-2.D,T4,2,n-octanal,8.82,91811,6499806,14.09759369,200,2.659
41,4/8/2021 18:50,T4-2.D,T4,2,n-octane,5.23,3199135,6499806,5.50135318,200,36.155
1877,4/8/2021 18:50,T4-2.D,T4,2,nonyl acetate,13.5,6499806,6499806,14.97824611,200,200
3033,4/8/2021 18:50,T4-2.D,T4,2,n-tridecan-1-ol,16.9,16140226,6499806,10.38602801,200,344.372
1197,4/8/2021 18:50,T4-2.D,T4,2,p-cymene ,9.23,267334,6499806,2.440449642,200,1.34
177,4/8/2021 18:50,T4-2.D,T4,2,pentanone<4-hydroxy-4-methyl-2->,6.01,15730659,6499806,4.380727173,200,141.567
1401,4/8/2021 18:50,T4-2.D,T4,2,RI 1101.4,10.42,53275,6499806,3.035613552,200,0.332
1945,4/8/2021 18:50,T4-2.D,T4,2,RI 1350.0,14.03,272640,6499806,8.782698462,200,4.919
2013,4/8/2021 18:50,T4-2.D,T4,2,RI 1384.8,14.5,260757,6499806,11.49152542,200,6.156
2081,4/8/2021 18:50,T4-2.D,T4,2,RI 1391.0,14.59,281721,6499806,15.1109773,200,8.745
2149,4/8/2021 18:50,T4-2.D,T4,2,RI 1409.4,14.83,124823,6499806,6.362679426,200,1.632
2217,4/8/2021 18:50,T4-2.D,T4,2,RI 1423.4,15.01,68737,6499806,17.32354703,200,2.446
2285,4/8/2021 18:50,T4-2.D,T4,2,RI 1427.9,15.07,568767,6499806,12.19555849,200,14.25
2353,4/8/2021 18:50,T4-2.D,T4,2,RI 1433.6,15.14,26940,6499806,7.994166667,200,0.442
2421,4/8/2021 18:50,T4-2.D,T4,2,RI 1434.6,15.14,1976405,6499806,8.765701808,200,35.59
2489,4/8/2021 18:50,T4-2.D,T4,2,RI 1439.0,15.2,22304,6499806,5.815867925,200,0.266
2557,4/8/2021 18:50,T4-2.D,T4,2,RI 1447.4,15.31,99711,6499806,14.09469775,200,2.887
2625,4/8/2021 18:50,T4-2.D,T4,2,RI 1452.8,15.38,42166,6499806,14.34619794,200,1.243
2693,4/8/2021 18:50,T4-2.D,T4,2,RI 1473.2,15.64,59044,6499806,8.702692308,200,1.056
2897,4/8/2021 18:50,T4-2.D,T4,2,RI 1491.9,15.88,21788,6499806,7.972417017,200,0.357
2965,4/8/2021 18:50,T4-2.D,T4,2,RI 1515.5,16.16,45306,6499806,3.250375825,200,0.303
449,4/8/2021 18:50,T4-2.D,T4,2,RI 926.2,7.45,117471,6499806,2.442103908,200,0.589
857,4/8/2021 18:50,T4-2.D,T4,2,sabinene,8.36,29558,6499806,3.300065277,200,0.2
3101,4/8/2021 18:50,T4-2.D,T4,2,tetradecanal,17.35,295672,6499806,12.04965676,200,7.319
1334,4/12/2021 16:27,T4-3.D,T4,3,(E)-beta-ocimene,9.58,97234,7064724,5.294651542,200,0.973
1062,4/12/2021 16:27,T4-3.D,T4,3,(Z)-3-hexenyl acetate,8.88,601102,7064724,3.984787204,200,4.527
2762,4/12/2021 16:27,T4-3.D,T4,3,1-dodecanol,15.67,10981067,7064724,15.47239577,200,321.126
2830,4/12/2021 16:27,T4-3.D,T4,3,"2,6-di-tert-butyl-1,4-benzoquinone",15.73,329578,7064724,8.635928571,200,5.379
314,4/12/2021 16:27,T4-3.D,T4,3,2-heptanone,6.88,236119,7064724,3.192339999,200,1.425
246,4/12/2021 16:27,T4-3.D,T4,3,3-heptanone,6.8,1132632,7064724,2.37080924,200,5.075
586,4/12/2021 16:27,T4-3.D,T4,3,alpha-pinene,7.66,2268508,7064724,4.024764937,200,17.257
790,4/12/2021 16:27,T4-3.D,T4,3,benzaldehyde,8.15,1703280,7064724,2.597346396,200,8.362
926,4/12/2021 16:27,T4-3.D,T4,3,beta-pinene,8.43,1193462,7064724,3.93557867,200,8.878
654,4/12/2021 16:27,T4-3.D,T4,3,camphene,7.94,454953,7064724,5.212068429,200,4.482
1606,4/12/2021 16:27,T4-3.D,T4,3,camphor,11.25,100960,7064724,5.789524239,200,1.105
518,4/12/2021 16:27,T4-3.D,T4,3,cumene,7.5,357685,7064724,2.289488255,200,1.548
1130,4/12/2021 16:27,T4-3.D,T4,3,delta-3-carene,8.99,255989,7064724,4.080706382,200,1.974
722,4/12/2021 16:27,T4-3.D,T4,3,"hexanal, 2-ethyl-",8,2784637,7064724,4.041975892,200,21.273
1266,4/12/2021 16:27,T4-3.D,T4,3,limonene,9.3,788697,7064724,8.150954255,200,12.15
1470,4/12/2021 16:27,T4-3.D,T4,3,linalool,10.42,92021,7064724,8.983776528,200,1.563
1742,4/12/2021 16:27,T4-3.D,T4,3,methyl salicylate,11.98,88061,7064724,3.27745436,200,0.546
1674,4/12/2021 16:27,T4-3.D,T4,3,napthalene,11.85,708838,7064724,1.87984147,200,2.518
1810,4/12/2021 16:27,T4-3.D,T4,3,n-decanal,12.04,179740,7064724,10.67217566,200,3.626
382,4/12/2021 16:27,T4-3.D,T4,3,n-heptanal,7.06,213157,7064724,7.753393531,200,3.124
110,4/12/2021 16:27,T4-3.D,T4,3,n-hexanal,5.29,746325,7064724,4.524512422,200,6.382
1538,4/12/2021 16:27,T4-3.D,T4,3,n-nonanal,10.48,266859,7064724,8.477547446,200,4.276
994,4/12/2021 16:27,T4-3.D,T4,3,n-octanal,8.83,140845,7064724,14.09759369,200,3.753
42,4/12/2021 16:27,T4-3.D,T4,3,n-octane,5.23,3416252,7064724,5.50135318,200,35.522
1878,4/12/2021 16:27,T4-3.D,T4,3,nonyl acetate,13.5,7064724,7064724,14.97824611,200,200
3034,4/12/2021 16:27,T4-3.D,T4,3,n-tridecan-1-ol,16.9,19695995,7064724,10.38602801,200,386.635
1198,4/12/2021 16:27,T4-3.D,T4,3,p-cymene ,9.23,378780,7064724,2.440449642,200,1.747
178,4/12/2021 16:27,T4-3.D,T4,3,pentanone<4-hydroxy-4-methyl-2->,6.01,18822013,7064724,4.380727173,200,155.843
1402,4/12/2021 16:27,T4-3.D,T4,3,RI 1101.4,10.42,92211,7064724,3.035613552,200,0.529
1946,4/12/2021 16:27,T4-3.D,T4,3,RI 1350.0,14.03,350535,7064724,8.782698462,200,5.819
2014,4/12/2021 16:27,T4-3.D,T4,3,RI 1384.8,14.5,63682,7064724,11.49152542,200,1.383
2082,4/12/2021 16:27,T4-3.D,T4,3,RI 1391.0,14.59,255336,7064724,15.1109773,200,7.293
2150,4/12/2021 16:27,T4-3.D,T4,3,RI 1409.4,14.83,141689,7064724,6.362679426,200,1.704
2218,4/12/2021 16:27,T4-3.D,T4,3,RI 1423.4,15.01,87691,7064724,17.32354703,200,2.871
2286,4/12/2021 16:27,T4-3.D,T4,3,RI 1427.9,15.07,685915,7064724,12.19555849,200,15.811
2354,4/12/2021 16:27,T4-3.D,T4,3,RI 1433.6,15.13,17543,7064724,7.994166667,200,0.265
2422,4/12/2021 16:27,T4-3.D,T4,3,RI 1434.6,15.15,1780563,7064724,8.765701808,200,29.5
2490,4/12/2021 16:27,T4-3.D,T4,3,RI 1439.0,15.2,16119,7064724,5.815867925,200,0.177
2558,4/12/2021 16:27,T4-3.D,T4,3,RI 1447.4,15.31,86425,7064724,14.09469775,200,2.302
2626,4/12/2021 16:27,T4-3.D,T4,3,RI 1452.8,15.38,51506,7064724,14.34619794,200,1.397
2694,4/12/2021 16:27,T4-3.D,T4,3,RI 1473.2,15.64,74434,7064724,8.702692308,200,1.224
2898,4/12/2021 16:27,T4-3.D,T4,3,RI 1491.9,15.88,12660,7064724,7.972417017,200,0.191
2966,4/12/2021 16:27,T4-3.D,T4,3,RI 1515.5,16.16,39043,7064724,3.250375825,200,0.24
450,4/12/2021 16:27,T4-3.D,T4,3,RI 926.2,7.45,117113,7064724,2.442103908,200,0.541
858,4/12/2021 16:27,T4-3.D,T4,3,sabinene,8.36,63249,7064724,3.300065277,200,0.395
3102,4/12/2021 16:27,T4-3.D,T4,3,tetradecanal,17.35,214664,7064724,12.04965676,200,4.889
1335,4/13/2021 19:02,T4-4.D,T4,4,(E)-beta-ocimene,9.58,73179,4980702,5.294651542,200,1.039
1063,4/13/2021 19:02,T4-4.D,T4,4,(Z)-3-hexenyl acetate,8.88,498063,4980702,3.984787204,200,5.321
2763,4/13/2021 19:02,T4-4.D,T4,4,1-dodecanol,15.66,5355703,4980702,15.47239577,200,222.153
2831,4/13/2021 19:02,T4-4.D,T4,4,"2,6-di-tert-butyl-1,4-benzoquinone",15.73,183987,4980702,8.635928571,200,4.26
315,4/13/2021 19:02,T4-4.D,T4,4,2-heptanone,6.88,223863,4980702,3.192339999,200,1.916
247,4/13/2021 19:02,T4-4.D,T4,4,3-heptanone,6.8,898934,4980702,2.37080924,200,5.714
587,4/13/2021 19:02,T4-4.D,T4,4,alpha-pinene,7.66,1711739,4980702,4.024764937,200,18.47
791,4/13/2021 19:02,T4-4.D,T4,4,benzaldehyde,8.15,1231449,4980702,2.597346396,200,8.575
927,4/13/2021 19:02,T4-4.D,T4,4,beta-pinene,8.43,861958,4980702,3.93557867,200,9.094
655,4/13/2021 19:02,T4-4.D,T4,4,camphene,7.94,335383,4980702,5.212068429,200,4.686
1607,4/13/2021 19:02,T4-4.D,T4,4,camphor,11.25,62648,4980702,5.789524239,200,0.972
519,4/13/2021 19:02,T4-4.D,T4,4,cumene,7.5,274959,4980702,2.289488255,200,1.688
1131,4/13/2021 19:02,T4-4.D,T4,4,delta-3-carene,8.99,184368,4980702,4.080706382,200,2.017
723,4/13/2021 19:02,T4-4.D,T4,4,"hexanal, 2-ethyl-",8,2207830,4980702,4.041975892,200,23.924
1267,4/13/2021 19:02,T4-4.D,T4,4,limonene,9.3,563041,4980702,8.150954255,200,12.303
1471,4/13/2021 19:02,T4-4.D,T4,4,linalool,10.42,61385,4980702,8.983776528,200,1.478
1743,4/13/2021 19:02,T4-4.D,T4,4,methyl salicylate,12.01,32163,4980702,3.27745436,200,0.283
1675,4/13/2021 19:02,T4-4.D,T4,4,napthalene,11.85,534672,4980702,1.87984147,200,2.695
1811,4/13/2021 19:02,T4-4.D,T4,4,n-decanal,12.04,121838,4980702,10.67217566,200,3.486
383,4/13/2021 19:02,T4-4.D,T4,4,n-heptanal,7.07,193954,4980702,7.753393531,200,4.032
111,4/13/2021 19:02,T4-4.D,T4,4,n-hexanal,5.29,563520,4980702,4.524512422,200,6.835
1539,4/13/2021 19:02,T4-4.D,T4,4,n-nonanal,10.48,208406,4980702,8.477547446,200,4.737
995,4/13/2021 19:02,T4-4.D,T4,4,n-octanal,8.82,117607,4980702,14.09759369,200,4.445
43,4/13/2021 19:02,T4-4.D,T4,4,n-octane,5.23,2820528,4980702,5.50135318,200,41.599
1879,4/13/2021 19:02,T4-4.D,T4,4,nonyl acetate,13.51,4980702,4980702,14.97824611,200,200
3035,4/13/2021 19:02,T4-4.D,T4,4,n-tridecan-1-ol,16.9,12610058,4980702,10.38602801,200,351.111
1199,4/13/2021 19:02,T4-4.D,T4,4,p-cymene ,9.23,278230,4980702,2.440449642,200,1.82
179,4/13/2021 19:02,T4-4.D,T4,4,pentanone<4-hydroxy-4-methyl-2->,6.01,12438872,4980702,4.380727173,200,146.085
1403,4/13/2021 19:02,T4-4.D,T4,4,RI 1101.4,10.42,61446,4980702,3.035613552,200,0.5
1947,4/13/2021 19:02,T4-4.D,T4,4,RI 1350.0,14.03,246088,4980702,8.782698462,200,5.794
2015,4/13/2021 19:02,T4-4.D,T4,4,RI 1384.8,14.5,82776,4980702,11.49152542,200,2.55
2083,4/13/2021 19:02,T4-4.D,T4,4,RI 1391.0,14.59,209290,4980702,15.1109773,200,8.479
2151,4/13/2021 19:02,T4-4.D,T4,4,RI 1409.4,14.83,98781,4980702,6.362679426,200,1.685
2219,4/13/2021 19:02,T4-4.D,T4,4,RI 1423.4,15.01,61648,4980702,17.32354703,200,2.863
2287,4/13/2021 19:02,T4-4.D,T4,4,RI 1427.9,15.07,447205,4980702,12.19555849,200,14.621
2355,4/13/2021 19:02,T4-4.D,T4,4,RI 1433.6,15.14,12349,4980702,7.994166667,200,0.265
2423,4/13/2021 19:02,T4-4.D,T4,4,RI 1434.6,15.15,1050742,4980702,8.765701808,200,24.692
2491,4/13/2021 19:02,T4-4.D,T4,4,RI 1439.0,15.2,11001,4980702,5.815867925,200,0.172
2559,4/13/2021 19:02,T4-4.D,T4,4,RI 1447.4,15.31,67617,4980702,14.09469775,200,2.555
2627,4/13/2021 19:02,T4-4.D,T4,4,RI 1452.8,15.38,33093,4980702,14.34619794,200,1.273
2695,4/13/2021 19:02,T4-4.D,T4,4,RI 1473.2,15.64,57894,4980702,8.702692308,200,1.351
2899,4/13/2021 19:02,T4-4.D,T4,4,RI 1491.9,15.88,25374,4980702,7.972417017,200,0.542
2967,4/13/2021 19:02,T4-4.D,T4,4,RI 1515.5,16.16,39270,4980702,3.250375825,200,0.342
451,4/13/2021 19:02,T4-4.D,T4,4,RI 926.2,7.45,95220,4980702,2.442103908,200,0.623
859,4/13/2021 19:02,T4-4.D,T4,4,sabinene,8.36,38641,4980702,3.300065277,200,0.342
3103,4/13/2021 19:02,T4-4.D,T4,4,tetradecanal,17.35,162298,4980702,12.04965676,200,5.243
1336,4/8/2021 14:30,T4-5.D,T4,5,(E)-beta-ocimene,9.58,101254,6424980,5.294651542,200,1.114
1064,4/8/2021 14:30,T4-5.D,T4,5,(Z)-3-hexenyl acetate,8.88,776796,6424980,3.984787204,200,6.433
2764,4/8/2021 14:30,T4-5.D,T4,5,1-dodecanol,15.66,4834239,6424980,15.47239577,200,155.447
2832,4/8/2021 14:30,T4-5.D,T4,5,"2,6-di-tert-butyl-1,4-benzoquinone",15.73,334269,6424980,8.635928571,200,5.999
316,4/8/2021 14:30,T4-5.D,T4,5,2-heptanone,6.88,336679,6424980,3.192339999,200,2.234
248,4/8/2021 14:30,T4-5.D,T4,5,3-heptanone,6.81,1323527,6424980,2.37080924,200,6.521
588,4/8/2021 14:30,T4-5.D,T4,5,alpha-pinene,7.66,2371215,6424980,4.024764937,200,19.834
792,4/8/2021 14:30,T4-5.D,T4,5,benzaldehyde,8.15,1714844,6424980,2.597346396,200,9.257
928,4/8/2021 14:30,T4-5.D,T4,5,beta-pinene,8.43,1213170,6424980,3.93557867,200,9.923
656,4/8/2021 14:30,T4-5.D,T4,5,camphene,7.94,467554,6424980,5.212068429,200,5.065
1608,4/8/2021 14:30,T4-5.D,T4,5,camphor,11.25,117307,6424980,5.789524239,200,1.411
520,4/8/2021 14:30,T4-5.D,T4,5,cumene,7.5,368040,6424980,2.289488255,200,1.751
1132,4/8/2021 14:30,T4-5.D,T4,5,delta-3-carene,8.99,272179,6424980,4.080706382,200,2.308
724,4/8/2021 14:30,T4-5.D,T4,5,"hexanal, 2-ethyl-",8,3529917,6424980,4.041975892,200,29.652
1268,4/8/2021 14:30,T4-5.D,T4,5,limonene,9.3,850179,6424980,8.150954255,200,14.402
1472,4/8/2021 14:30,T4-5.D,T4,5,linalool,10.42,97841,6424980,8.983776528,200,1.827
1744,4/8/2021 14:30,T4-5.D,T4,5,methyl salicylate,11.98,99535,6424980,3.27745436,200,0.678
1676,4/8/2021 14:30,T4-5.D,T4,5,napthalene,11.85,731271,6424980,1.87984147,200,2.857
1812,4/8/2021 14:30,T4-5.D,T4,5,n-decanal,12.04,303273,6424980,10.67217566,200,6.726
384,4/8/2021 14:30,T4-5.D,T4,5,n-heptanal,7.07,328239,6424980,7.753393531,200,5.289
112,4/8/2021 14:30,T4-5.D,T4,5,n-hexanal,5.29,786408,6424980,4.524512422,200,7.395
1540,4/8/2021 14:30,T4-5.D,T4,5,n-nonanal,10.48,508704,6424980,8.477547446,200,8.963
996,4/8/2021 14:30,T4-5.D,T4,5,n-octanal,8.83,221991,6424980,14.09759369,200,6.504
44,4/8/2021 14:30,T4-5.D,T4,5,n-octane,5.23,3041452,6424980,5.50135318,200,34.773
1880,4/8/2021 14:30,T4-5.D,T4,5,nonyl acetate,13.5,6424980,6424980,14.97824611,200,200
3036,4/8/2021 14:30,T4-5.D,T4,5,n-tridecan-1-ol,16.9,9227350,6424980,10.38602801,200,199.17
1200,4/8/2021 14:30,T4-5.D,T4,5,p-cymene ,9.23,465858,6424980,2.440449642,200,2.363
180,4/8/2021 14:30,T4-5.D,T4,5,pentanone<4-hydroxy-4-methyl-2->,6.01,14964813,6424980,4.380727173,200,136.243
1404,4/8/2021 14:30,T4-5.D,T4,5,RI 1101.4,10.42,98124,6424980,3.035613552,200,0.619
1948,4/8/2021 14:30,T4-5.D,T4,5,RI 1350.0,14.03,286211,6424980,8.782698462,200,5.224
2016,4/8/2021 14:30,T4-5.D,T4,5,RI 1384.8,14.5,71787,6424980,11.49152542,200,1.714
2084,4/8/2021 14:30,T4-5.D,T4,5,RI 1391.0,14.59,237396,6424980,15.1109773,200,7.455
2152,4/8/2021 14:30,T4-5.D,T4,5,RI 1409.4,14.83,129747,6424980,6.362679426,200,1.716
2220,4/8/2021 14:30,T4-5.D,T4,5,RI 1423.4,15.01,64624,6424980,17.32354703,200,2.327
2288,4/8/2021 14:30,T4-5.D,T4,5,RI 1427.9,15.07,533321,6424980,12.19555849,200,13.517
2356,4/8/2021 14:30,T4-5.D,T4,5,RI 1433.6,15.13,22489,6424980,7.994166667,200,0.374
2424,4/8/2021 14:30,T4-5.D,T4,5,RI 1434.6,15.15,2734814,6424980,8.765701808,200,49.821
2492,4/8/2021 14:30,T4-5.D,T4,5,RI 1439.0,15.2,22098,6424980,5.815867925,200,0.267
2560,4/8/2021 14:30,T4-5.D,T4,5,RI 1447.4,15.31,96503,6424980,14.09469775,200,2.827
2628,4/8/2021 14:30,T4-5.D,T4,5,RI 1452.8,15.38,62553,6424980,14.34619794,200,1.865
2696,4/8/2021 14:30,T4-5.D,T4,5,RI 1473.2,15.64,67432,6424980,8.702692308,200,1.22
2900,4/8/2021 14:30,T4-5.D,T4,5,RI 1491.9,15.88,8618,6424980,7.972417017,200,0.143
2968,4/8/2021 14:30,T4-5.D,T4,5,RI 1515.5,16.16,50759,6424980,3.250375825,200,0.343
452,4/8/2021 14:30,T4-5.D,T4,5,RI 926.2,7.45,112743,6424980,2.442103908,200,0.572
860,4/8/2021 14:30,T4-5.D,T4,5,sabinene,8.36,31888,6424980,3.300065277,200,0.219
3104,4/8/2021 14:30,T4-5.D,T4,5,tetradecanal,17.35,156968,6424980,12.04965676,200,3.931
1337,4/8/2021 16:40,T4-6.D,T4,6,(E)-beta-ocimene,9.58,72492,4759583,5.294651542,200,1.077
1065,4/8/2021 16:40,T4-6.D,T4,6,(Z)-3-hexenyl acetate,8.88,445725,4759583,3.984787204,200,4.983
2765,4/8/2021 16:40,T4-6.D,T4,6,1-dodecanol,15.66,2171748,4759583,15.47239577,200,94.269
2833,4/8/2021 16:40,T4-6.D,T4,6,"2,6-di-tert-butyl-1,4-benzoquinone",15.73,268160,4759583,8.635928571,200,6.497
317,4/8/2021 16:40,T4-6.D,T4,6,2-heptanone,6.87,214647,4759583,3.192339999,200,1.922
249,4/8/2021 16:40,T4-6.D,T4,6,3-heptanone,6.8,646942,4759583,2.37080924,200,4.303
589,4/8/2021 16:40,T4-6.D,T4,6,alpha-pinene,7.66,1844615,4759583,4.024764937,200,20.828
793,4/8/2021 16:40,T4-6.D,T4,6,benzaldehyde,8.14,1135588,4759583,2.597346396,200,8.275
929,4/8/2021 16:40,T4-6.D,T4,6,beta-pinene,8.43,958441,4759583,3.93557867,200,10.582
657,4/8/2021 16:40,T4-6.D,T4,6,camphene,7.94,372193,4759583,5.212068429,200,5.442
1609,4/8/2021 16:40,T4-6.D,T4,6,camphor,11.25,72501,4759583,5.789524239,200,1.178
521,4/8/2021 16:40,T4-6.D,T4,6,cumene,7.49,292811,4759583,2.289488255,200,1.881
1133,4/8/2021 16:40,T4-6.D,T4,6,delta-3-carene,8.99,189795,4759583,4.080706382,200,2.173
725,4/8/2021 16:40,T4-6.D,T4,6,"hexanal, 2-ethyl-",8,1890616,4759583,4.041975892,200,21.439
1269,4/8/2021 16:40,T4-6.D,T4,6,limonene,9.3,526684,4759583,8.150954255,200,12.044
1473,4/8/2021 16:40,T4-6.D,T4,6,linalool,10.42,60204,4759583,8.983776528,200,1.517
1745,4/8/2021 16:40,T4-6.D,T4,6,methyl salicylate,12,31176,4759583,3.27745436,200,0.287
1677,4/8/2021 16:40,T4-6.D,T4,6,napthalene,11.85,472732,4759583,1.87984147,200,2.493
1813,4/8/2021 16:40,T4-6.D,T4,6,n-decanal,12.04,96741,4759583,10.67217566,200,2.896
385,4/8/2021 16:40,T4-6.D,T4,6,n-heptanal,7.06,136274,4759583,7.753393531,200,2.964
113,4/8/2021 16:40,T4-6.D,T4,6,n-hexanal,5.28,412981,4759583,4.524512422,200,5.242
1541,4/8/2021 16:40,T4-6.D,T4,6,n-nonanal,10.48,727654,4759583,8.477547446,200,17.306
997,4/8/2021 16:40,T4-6.D,T4,6,n-octanal,8.82,120779,4759583,14.09759369,200,4.777
45,4/8/2021 16:40,T4-6.D,T4,6,n-octane,5.21,2275567,4759583,5.50135318,200,35.12
1881,4/8/2021 16:40,T4-6.D,T4,6,nonyl acetate,13.5,4759583,4759583,14.97824611,200,200
3037,4/8/2021 16:40,T4-6.D,T4,6,n-tridecan-1-ol,16.9,5221818,4759583,10.38602801,200,152.15
1201,4/8/2021 16:40,T4-6.D,T4,6,p-cymene ,9.23,276919,4759583,2.440449642,200,1.896
181,4/8/2021 16:40,T4-6.D,T4,6,pentanone<4-hydroxy-4-methyl-2->,6.01,11050355,4759583,4.380727173,200,135.807
1405,4/8/2021 16:40,T4-6.D,T4,6,RI 1101.4,10.42,60124,4759583,3.035613552,200,0.512
1949,4/8/2021 16:40,T4-6.D,T4,6,RI 1350.0,14.03,191167,4759583,8.782698462,200,4.71
2017,4/8/2021 16:40,T4-6.D,T4,6,RI 1384.8,14.5,105517,4759583,11.49152542,200,3.402
2085,4/8/2021 16:40,T4-6.D,T4,6,RI 1391.0,14.59,46379,4759583,15.1109773,200,1.966
2153,4/8/2021 16:40,T4-6.D,T4,6,RI 1409.4,14.83,36581,4759583,6.362679426,200,0.653
2221,4/8/2021 16:40,T4-6.D,T4,6,RI 1423.4,15.01,8883,4759583,17.32354703,200,0.432
2289,4/8/2021 16:40,T4-6.D,T4,6,RI 1427.9,15.06,38861,4759583,12.19555849,200,1.33
2357,4/8/2021 16:40,T4-6.D,T4,6,RI 1433.6,15.14,19601,4759583,7.994166667,200,0.44
2425,4/8/2021 16:40,T4-6.D,T4,6,RI 1434.6,15.15,1659967,4759583,8.765701808,200,40.821
2493,4/8/2021 16:40,T4-6.D,T4,6,RI 1439.0,15.2,15508,4759583,5.815867925,200,0.253
2561,4/8/2021 16:40,T4-6.D,T4,6,RI 1447.4,15.31,38366,4759583,14.09469775,200,1.517
2629,4/8/2021 16:40,T4-6.D,T4,6,RI 1452.8,15.38,36593,4759583,14.34619794,200,1.473
2697,4/8/2021 16:40,T4-6.D,T4,6,RI 1473.2,15.64,3477,4759583,8.702692308,200,0.085
2901,4/8/2021 16:40,T4-6.D,T4,6,RI 1491.9,15.87,6249,4759583,7.972417017,200,0.14
2969,4/8/2021 16:40,T4-6.D,T4,6,RI 1515.5,16.16,14413,4759583,3.250375825,200,0.131
453,4/8/2021 16:40,T4-6.D,T4,6,RI 926.2,7.45,91558,4759583,2.442103908,200,0.627
861,4/8/2021 16:40,T4-6.D,T4,6,sabinene,8.36,33559,4759583,3.300065277,200,0.311
3105,4/8/2021 16:40,T4-6.D,T4,6,tetradecanal,17.35,136037,4759583,12.04965676,200,4.599
1338,4/12/2021 21:20,T4-7.D,T4,7,(E)-beta-ocimene,9.58,96659,5481370,5.294651542,200,1.247
1066,4/12/2021 21:20,T4-7.D,T4,7,(Z)-3-hexenyl acetate,8.88,655153,5481370,3.984787204,200,6.36
2766,4/12/2021 21:20,T4-7.D,T4,7,1-dodecanol,15.67,14684221,5481370,15.47239577,200,553.463
2834,4/12/2021 21:20,T4-7.D,T4,7,"2,6-di-tert-butyl-1,4-benzoquinone",15.73,282047,5481370,8.635928571,200,5.933
318,4/12/2021 21:20,T4-7.D,T4,7,2-heptanone,6.88,325302,5481370,3.192339999,200,2.53
250,4/12/2021 21:20,T4-7.D,T4,7,3-heptanone,6.8,1155547,5481370,2.37080924,200,6.674
590,4/12/2021 21:20,T4-7.D,T4,7,alpha-pinene,7.66,2171709,5481370,4.024764937,200,21.292
794,4/12/2021 21:20,T4-7.D,T4,7,benzaldehyde,8.15,1907520,5481370,2.597346396,200,12.069
930,4/12/2021 21:20,T4-7.D,T4,7,beta-pinene,8.43,1145187,5481370,3.93557867,200,10.979
658,4/12/2021 21:20,T4-7.D,T4,7,camphene,7.94,440416,5481370,5.212068429,200,5.592
1610,4/12/2021 21:20,T4-7.D,T4,7,camphor,11.25,98599,5481370,5.789524239,200,1.391
522,4/12/2021 21:20,T4-7.D,T4,7,cumene,7.5,382348,5481370,2.289488255,200,2.132
1134,4/12/2021 21:20,T4-7.D,T4,7,delta-3-carene,8.99,257711,5481370,4.080706382,200,2.562
726,4/12/2021 21:20,T4-7.D,T4,7,"hexanal, 2-ethyl-",8,4341192,5481370,4.041975892,200,42.745
1270,4/12/2021 21:20,T4-7.D,T4,7,limonene,9.3,716440,5481370,8.150954255,200,14.226
1474,4/12/2021 21:20,T4-7.D,T4,7,linalool,10.42,91504,5481370,8.983776528,200,2.003
1746,4/12/2021 21:20,T4-7.D,T4,7,methyl salicylate,11.97,236482,5481370,3.27745436,200,1.888
1678,4/12/2021 21:20,T4-7.D,T4,7,napthalene,11.85,853270,5481370,1.87984147,200,3.907
1814,4/12/2021 21:20,T4-7.D,T4,7,n-decanal,12.04,271173,5481370,10.67217566,200,7.05
386,4/12/2021 21:20,T4-7.D,T4,7,n-heptanal,7.06,261535,5481370,7.753393531,200,4.94
114,4/12/2021 21:20,T4-7.D,T4,7,n-hexanal,5.29,549410,5481370,4.524512422,200,6.055
1542,4/12/2021 21:20,T4-7.D,T4,7,n-nonanal,10.48,391367,5481370,8.477547446,200,8.082
998,4/12/2021 21:20,T4-7.D,T4,7,n-octanal,8.83,154381,5481370,14.09759369,200,5.302
46,4/12/2021 21:20,T4-7.D,T4,7,n-octane,5.24,2990016,5481370,5.50135318,200,40.07
1882,4/12/2021 21:20,T4-7.D,T4,7,nonyl acetate,13.5,5481370,5481370,14.97824611,200,200
3038,4/12/2021 21:20,T4-7.D,T4,7,n-tridecan-1-ol,16.91,26048100,5481370,10.38602801,200,659.03
1202,4/12/2021 21:20,T4-7.D,T4,7,p-cymene ,9.22,382238,5481370,2.440449642,200,2.272
182,4/12/2021 21:20,T4-7.D,T4,7,pentanone<4-hydroxy-4-methyl-2->,6.01,15594984,5481370,4.380727173,200,166.422
1406,4/12/2021 21:20,T4-7.D,T4,7,RI 1101.4,10.42,91647,5481370,3.035613552,200,0.678
1950,4/12/2021 21:20,T4-7.D,T4,7,RI 1350.0,14.03,324694,5481370,8.782698462,200,6.947
2018,4/12/2021 21:20,T4-7.D,T4,7,RI 1384.8,14.5,123610,5481370,11.49152542,200,3.46
2086,4/12/2021 21:20,T4-7.D,T4,7,RI 1391.0,14.59,202811,5481370,15.1109773,200,7.466
2154,4/12/2021 21:20,T4-7.D,T4,7,RI 1409.4,14.83,121742,5481370,6.362679426,200,1.887
